Reference,debt_id,ultima_atualizacao,pago_banco_plano_liq,divida_bravo,negociador,pago_a_banco_atualizado,diferenca_plano_liq,diferenca_divida_bravo,atualizado_por,instituicao_divida,start_date,status_divida,creditor,product_type,observacao,classificação
BR0012018,1452551,2024-10-09,247.75,400,matheus.adalberto@gobravo.com.br,586.79,136.85%,0.466975,jessica.sanches@gobravo.com.br,Mercadopago,2024-03-08,negotiation,Próprio Credor,Crédito pessoal,Atualizada por ligação,batch1
BR0010440,1404988,2024-10-09,664.5,1312.92,felipe.dasilva@gobravo.com.br,1652.92,148.75%,0.2589647503,beatriz.moraes@gobravo.com.br,Agil,2024-01-05,negotiation,Próprio Credor,Cartão de crédito,Via print enviado pelo cliente ,batch1
BR0017222,1604591,2024-10-09,582.26,1477.24,,313.85,-46.10%,-0.7875429856,murilo.coelho@gobravo.com.br,Itaú,2024-08-01,paid,Próprio Credor,Cartão de crédito,"Dívida atualizada via Quero Quitar
Contrato: 20153084990000 - 25/03/2023
Descrição: CREDICARD",batch1
BR0010564,1408508,2024-10-08,4958.77,8476.63,,4445.43,-10.35%,-0.4755663513,beatriz.moraes@gobravo.com.br,Nubank,2024-01-10,paid,Outro Credor,Cartão de crédito,"Via Serasa - Número do contrato

0133001683848931479133385252958740348541",batch1
BR0015125,1532431,2024-10-08,188.71,419.36,,337.45,78.82%,-0.1953214422,felipe.dasilva@gobravo.com.br,Itaú,2024-06-03,paid,Quero Quitar,Cartão de crédito,PORTIFÓLIO - CREDICARD 20165607020000	,batch1
BR0015125,1532432,2024-10-08,296.11,658.03,,529.51,78.82%,-0.1953102442,felipe.dasilva@gobravo.com.br,Itaú,2024-06-03,paid_portfolio_payment,Quero Quitar,Cartão de crédito,PORTIFÓLIO - CREDICARD 20165607020000	,batch1
BR0001973,1071717,2024-10-08,1052.72,2159,myrella.isidoro@gobravo.com.br,10869.74,932.54%,4.034617879,kemilly.freitas@gobravo.com.br,Original,2022-12-02,negotiation,Próprio Credor,Crédito pessoal,CP NAO CORRENTISTA - PICPAY	,batch1
BR0004959,1252084,2024-10-08,1310.47,3259,,1222.35,-6.72%,-0.6249309604,felipe.dasilva@gobravo.com.br,Carrefour,2023-07-03,paid,Próprio Credor,Cartão de crédito,Dívida atualizada no site do Atacadão,batch1
BR0013457,1487061,2024-10-07,3883.13,11771.7,,4168.15,7.34%,-0.6459177519,felipe.dasilva@gobravo.com.br,NoVerde,2024-04-08,paid,Próprio Credor,Crédito pessoal,Cliente recebeu uma oferta da QueroQuer,batch1
BR0006362,1302082,2024-10-07,1215.09,2168.4,,809.54,-33.38%,-0.626664822,jessica.sanches@gobravo.com.br,Jeitto,2023-09-04,paid,Próprio Credor,Crédito pessoal,Atualizada  com auxilio da cliente,batch1
BR0014174,1506212,2024-10-07,1223.51,5674.86,felipe.dasilva@gobravo.com.br,5344.57,336.82%,-0.05820231689,beatriz.moraes@gobravo.com.br,Bradesco,2024-05-01,negotiation,Outro Credor,Cartão de crédito,"Serasa - Resolv@123 - Número do contrato

9714656

Produto / Serviço Crédito Parcelado
",batch1
BR0011636,1467388,2024-10-07,2734.24,16999.35,felipe.dasilva@gobravo.com.br,13516.05,394.33%,-0.2049078347,murilo.coelho@gobravo.com.br,Bradesco,2024-04-01,negotiation,Grupo Aval,Cartão de crédito,"Dívida atualizada via Algar Tech
Número 455183xxxxxxxxxx
Nome VISA GOLD",batch1
BR0014174,1506210,2024-10-07,1464.57,4999.98,felipe.dasilva@gobravo.com.br,4506.43,207.70%,-0.09871039484,beatriz.moraes@gobravo.com.br,Bradesco,2024-05-01,negotiation,AlgarTech,Cartão de crédito,Número 464127xxxxxxxxxx Nome NEO VISA PLATINUM - https://www.renegociacoesbra.com/eavm,batch1
BR0011376,1435083,2024-10-07,624.49,1707.67,myrella.isidoro@gobravo.com.br,2479.21,297.00%,0.4518086047,beatriz.moraes@gobravo.com.br,Bradesco,2024-03-01,negotiation,AlgarTech,Cartão de crédito,"https://www.renegociacoesbra.com/eavm - Número 464128xxxxxxxxxx
Nome LIKE VISA SIGNATURE",batch1
BR0014994,1529292,2024-10-04,3917.85,18653.21,matheus.adalberto@gobravo.com.br,12886.93,228.93%,-0.3091307073,beatriz.moraes@gobravo.com.br,Itaú,2024-06-01,negotiation,Próprio Credor,Cartão de crédito,Print da cliente ,batch1
BR0010350,1402899,2024-10-04,2325.43,5814.9,,2403.37,3.35%,-0.5866876473,myrella.isidoro@gobravo.com.br,WILL,2024-01-02,paid,Kitei,Cartão de crédito,Dívida fechada pelo cliente ,batch1
BR0013719,1493395,2024-10-04,1030.22,2289.38,,1081.17,4.95%,-0.5277455031,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-04-18,paid,Outro Credor,Cartão de crédito,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 00000000000166105860 - OUROCARD FACIL VISA - Data da dívida 03/06/2024 - Valor original R$ 897,03
",batch1
BR0013719,1493392,2024-10-04,166.22,361.34,beatriz.moraes@gobravo.com.br,163.3,-1.76%,-0.5480710688,felipe.dasilva@gobravo.com.br,Votorantim,2024-04-18,negotiation,Outro Credor,Cartão de crédito,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 20002285209 - Cartão de crédito - Data da dívida 07/05/2024 - Valor original R$ 31.231,99 - Atualizada via Portifólio	",batch1
BR0013719,1493400,2024-10-04,1618.37,3596.37,beatriz.moraes@gobravo.com.br,5562.01,243.68%,0.546562228,felipe.dasilva@gobravo.com.br,Bradescard,2024-04-18,negotiation,Outro Credor,Cartão de crédito,Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Razão social: BANCO BRADESCARD S/A - Número do contrato: 4224630930312000 - Cartão de Crédito - Supermercado Mateus - MateusCard Visa Nacional - Data da dívida 06/05/2024,batch1
BR0013719,1493402,2024-10-04,1525.96,3814.89,beatriz.moraes@gobravo.com.br,2451.59,60.66%,-0.3573628597,felipe.dasilva@gobravo.com.br,Bradescard,2024-04-18,negotiation,Outro Credor,Cartão de crédito,Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Razão social: BANCO BRADESCARD S/A - Número do contrato: 4282676132899000 - Cartão de Crédito - C&A Visa - C&A Visa Internacional - Data da dívida 12/02/2024,batch1
BR0000879,996778,2024-10-04,3081.71,19159.63,,2443.77,-20.70%,-0.8724521298,jessica.sanches@gobravo.com.br,Bradescard,2022-08-12,paid,Outro Credor,Cartão de crédito,Pagou Fácil -Elo Grafite Prime 446703358000004 -,gap5
BR0013719,1493407,2024-10-04,1290.5,5161.99,beatriz.moraes@gobravo.com.br,5485.44,325.06%,0.06265994316,felipe.dasilva@gobravo.com.br,Bradesco,2024-04-18,negotiation,Outro Credor,Cartão de crédito,Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 054066699938596634 - Cartão de Crédito - VISA INFINITE - Data da dívida 12/04/2024 - (REGISTREI POR APROXIMAÇÃO DE VALORES vs DATA DA DÍVIDA) - Atualizada via Portifólio ,batch1
BR0013719,1493411,2024-10-04,1907.7,10040.52,beatriz.moraes@gobravo.com.br,4537.59,137.86%,-0.5480722114,felipe.dasilva@gobravo.com.br,Votorantim,2024-04-18,negotiation,Outro Credor,Cartão de crédito,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 20002285209 - Cartão de crédito - Data da dívida 07/05/2024 - Valor original R$ 31.231,99 - Atualizada via Portifólio",batch1
BR0013719,1493413,2024-10-04,3247.18,12988.71,beatriz.moraes@gobravo.com.br,11474.25,253.36%,-0.1165981841,felipe.dasilva@gobravo.com.br,Nubank,2024-04-18,negotiation,Outro Credor,Crédito pessoal,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 0134693714276886250820821471438584201683 - Empréstimo - Data da dívida 15/03/2024 - Valor original R$ 15.000,00 ",batch1
BR0013719,1493414,2024-10-04,1409.42,14094.19,beatriz.moraes@gobravo.com.br,6369.55,351.93%,-0.5480726455,felipe.dasilva@gobravo.com.br,Votorantim,2024-04-18,negotiation,Outro Credor,Cartão de crédito,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 20002285209 - Cartão de crédito - Data da dívida 07/05/2024 - Valor original R$ 31.231,99 - Atualizada via Portifólio",batch1
BR0013719,1493416,2024-10-04,1532.09,15320.93,beatriz.moraes@gobravo.com.br,16280.94,962.66%,0.06266003435,felipe.dasilva@gobravo.com.br,Bradesco,2024-04-18,negotiation,Outro Credor,Cartão de crédito,Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 054066699938596634 - Cartão de Crédito - VISA INFINITE - Data da dívida 12/04/2024 - (REGISTREI POR APROXIMAÇÃO DE VALORES vs DATA DA DÍVIDA) - Atualizada via Portifólio	,batch1
BR0013719,1493422,2024-10-04,5923.86,59238.6,beatriz.moraes@gobravo.com.br,33441.34,464.52%,-0.4354805819,felipe.dasilva@gobravo.com.br,Banco do Brasil,2024-04-18,negotiation,Outro Credor,Crédito pessoal,"Dívida atualizada via Serasa - Senha padrão: Resolv@123 - Número do contrato: 00000000000147327700 - BB CREDITO AUTOMATICO - Data da dívida 09/05/2024 - Valor original R$ 53.943,98",batch1
BR0014137,1506288,2024-10-03,5720.11,38134.04,felipe.dasilva@gobravo.com.br,13168.49,130.21%,-0.6546788643,felipe.dasilva@gobravo.com.br,Itaú,2024-05-07,liquidation_portfolio_payment,Próprio Credor,Crédito pessoal,Atualizada via whatsapp (21 98145-2811 - Giovanna Reis) - SOB MEDIDA COMP ATRASO LONGO - 2931306878 / SOB MEDIDA COMP ATRASO LONGO - 2931306886 / SOB MEDIDA COMP ATRASO LONGO - 2931306902 - Atualizada via portifólio.	,batch1
BR0011848,1453874,2024-10-03,10059.98,62545.06,beatriz.moraes@gobravo.com.br,52047,417.37%,-0.1678479483,felipe.dasilva@gobravo.com.br,Bradesco,2024-03-01,negotiation,Outro Credor,Cartão de crédito,Dívida atualizada via portal Concilig (https://acordos.concilig.com.br/Negociar) - Contrato: CARTÃO 4532.XXXX.XXXX.4856 - VISA PLATINUM EXCLUSIVE Saldo  ,batch1
BR0014137,1506286,2024-10-03,6619.88,26479.5,felipe.dasilva@gobravo.com.br,9143.93,38.13%,-0.6546789025,felipe.dasilva@gobravo.com.br,Itaú,2024-05-07,liquidation_portfolio_payment,Próprio Credor,Crédito pessoal,Atualizada via whatsapp (21 98145-2811 - Giovanna Reis) - SOB MEDIDA COMP ATRASO LONGO - 2931306878 / SOB MEDIDA COMP ATRASO LONGO - 2931306886 / SOB MEDIDA COMP ATRASO LONGO - 2931306902 - Atualizada via portifólio.	,batch1
BR0014137,1506285,2024-10-03,10057.02,25142.55,felipe.dasilva@gobravo.com.br,8682.26,-13.67%,-0.6546786225,felipe.dasilva@gobravo.com.br,Itaú,2024-05-07,liquidation_portfolio_payment,Próprio Credor,Crédito pessoal,Atualizada via whatsapp (21 98145-2811 - Giovanna Reis) - SOB MEDIDA COMP ATRASO LONGO - 2931306878 / SOB MEDIDA COMP ATRASO LONGO - 2931306886 / SOB MEDIDA COMP ATRASO LONGO - 2931306902 - Atualizada via portifólio.,batch1
BR0006569,1310176,2024-10-03,5863.93,36457.29,,11299.89,92.70%,-0.6900512902,felipe.dasilva@gobravo.com.br,Itaú,2023-09-15,paid,Próprio Credor,Crédito cheque especial,Atualizada via whatsapp (21 98145-2811 - Giovanna Reis) - LIMITE ITAU PARA SAQUE 805500011673,batch1
BR0016874,1593950,2024-10-02,327.07,829.8,richard.meireles@gobravo.com.br,2800,756.09%,2.374307062,jessica.sanches@gobravo.com.br,JBCRED,2024-08-01,negotiation,Próprio Credor,Crédito pessoal,Chat JB CRED 11 97710-3261/(11) 98880-4729,batch1
BR0015424,1541770,2024-10-02,2008.51,3651.83,,2000,-0.42%,-0.4523293801,jessica.sanches@gobravo.com.br,Simplic,2024-06-03,paid,Próprio Credor,Crédito pessoal, Dívida atualizada  via chat,batch1
BR0008431,1370532,2024-10-02,3556.19,12004.42,felipe.dasilva@gobravo.com.br,2000.1,-43.76%,-0.8333863694,felipe.dasilva@gobravo.com.br,Bradesco,2023-11-20,liquidation_structured_payment,Outro Credor,Cartão de crédito,Dívida atualizada via DivZero (11 2874-1483) - Número 374767xxxxxxxxx Nome AMERICAN EXPRESS GREEN	,batch1
BR0008487,1360166,2024-10-01,1290.31,2083.19,,1089.56,-15.56%,-0.4769752159,murilo.coelho@gobravo.com.br,Mercadopago,2023-11-07,paid,Próprio Credor,Cartão de crédito,Dívida atualizada via chamada telefônica com o credor,batch1
BR0009155,1375095,2024-10-01,2198.24,7071.84,,2468.52,12.30%,-0.6509366728,murilo.coelho@gobravo.com.br,Itaú,2023-12-01,paid,Próprio Credor,Cartão de crédito,"Dívida atualizada via portal do credor
1863216290000 - CARTAO CREDICARD

2320999240000 - CARTAO CLASSICO ITAU",batch1
BR0017629,1621775,2024-10-01,1207.75,2383.22,,1283.28,6.25%,-0.4615352338,jessica.sanches@gobravo.com.br,Itaú,2024-08-30,paid_structured_payment,Quero Quitar,Cartão de crédito,Quero Quitar -Passai ,batch1
BR0013624,1492409,2024-10-01,365.12,2119.04,,672.32,84.14%,-0.6827242525,murilo.coelho@gobravo.com.br,Itaú,2024-05-01,paid,Próprio Credor,Cartão de crédito,"Dívida atualizada via portal do credor
20105186160000 - CREDICARD",batch1
BR0013040,1664208,2024-10-01,1227.74,3634,,1951,58.91%,-0.4631260319,matheus.adalberto@gobravo.com.br,Banco do Brasil,2024-04-08,paid,Próprio Credor,,divida recadastrada,batch1
BR0009133,1376488,2024-10-01,3560.58,6500,,2001.74,-43.78%,-0.69204,matheus.adalberto@gobravo.com.br,Qista,2023-11-30,paid,Próprio Credor,Cartão de crédito,atualizado pelo whatsapp,batch1
BR0010476,1406569,2024-09-30,1188.06,3086.96,,895.47,-24.63%,-0.7099184959,beatriz.moraes@gobravo.com.br,Itaú,2024-01-08,paid,Próprio Credor,Crédito pessoal,"SOB MEDIDA CARTAO COMPOSICAO
828960260",batch1
BR0013273,1483145,2024-09-30,1658.38,3272.44,matheus.adalberto@gobravo.com.br,2412.47,45.47%,-0.2627916784,matheus.adalberto@gobravo.com.br,Itaú,2024-03-27,negotiation,Outro Credor,Crédito pessoal,Dívida atualizada via QuiteJa (https://negocie.quiteja.com.br/) - Crediario Consignacao Empresa - Contrato: 108184631 - Vencido há mais de 133 dias,batch1
BR0013060,1476971,2024-09-30,851.84,2017.44,,850,-0.22%,-0.578673963,jessica.sanches@gobravo.com.br,SUPERSIM,2024-04-01,paid,Próprio Credor,Crédito pessoal,Atualizada por ligação ,batch1
BR0009174,1375329,2024-09-30,2219.72,14645.21,izac.santiago@gobravo.com.br,1478.23,-33.40%,-0.899063926,beatriz.moraes@gobravo.com.br,Itaú,2023-11-23,paid_structured_payment,Próprio Credor,Cartão de crédito,Atualização para quitação ,batch1
BR0009174,1375326,2024-09-30,76.1,450.5,izac.santiago@gobravo.com.br,45.47,-40.25%,-0.8990677026,beatriz.moraes@gobravo.com.br,Itaú,2023-11-23,paid_structured_payment,Próprio Credor,Crédito pessoal,Atualização para quitação ,batch1
BR0010113,1398704,2024-09-30,1696.14,8024.34,,2916.46,71.95%,-0.6365483018,jessica.sanches@gobravo.com.br,Itaú,2024-01-08,paid_structured_payment,Próprio Credor,Crédito pessoal,CREDIARIO AUTOMATICO PA 2401420225,batch1
BR0014607,1518746,2024-09-30,3144.24,9916.82,,3362.52,6.94%,-0.6609275957,myrella.isidoro@gobravo.com.br,Santander,2024-05-31,paid,Quero Quitar,Crédito pessoal,"Dias em atraso:
569
Contrato:
698200011153 - 11/03/2023
Descrição:
REFIN
Valor do contrato:
R$ 11.208,40
",batch1
BR0003529,1171221,2024-09-28,5439.48,17155.98,antonio.neto@gobravo.com.br,4618.16,-15.10%,-0.7308133957,antonio.neto@gobravo.com.br,Itaú,2023-04-01,liquidation_structured_payment,Próprio Credor,Crédito pessoal,CREDIARIO AUTOMATICO PA - 2333940977	- Estruturado,batch1
BR0012718,1489827,2024-09-27,604.27,1192.39,,789.83,30.71%,-0.3376076619,beatriz.moraes@gobravo.com.br,Itaú,2024-04-05,paid,Próprio Credor,Crédito pessoal,"CREDIARIO AUTOMATICO PA
2419134529",batch1
BR0015877,1553809,2024-09-27,164.98,659.91,,338.25,105.02%,-0.4874301041,beatriz.moraes@gobravo.com.br,C6,2024-07-08,paid,Quero Quitar,Cartão de crédito,"Contrato:
5FFCDF9C93DA8F47314E1DA2 
Descrição:
CARTAO DE CREDITO",batch1
BR0015693,1547750,2024-09-27,851.54,1374.8,,840,-1.36%,-0.3890020367,murilo.coelho@gobravo.com.br,SUPERSIM,2024-06-14,paid,Próprio Credor,Crédito pessoal,Dívida atualizada via chamada telefônica com o credor	,batch1
BR0013961,1500618,2024-09-27,665.14,1312.5,,793.5,19.30%,-0.3954285714,beatriz.moraes@gobravo.com.br,LUIZACRED,2024-05-01,paid,Próprio Credor,Cartão de crédito,"MAGAZINE LUIZA/LUIZACRED FLEX
5211192740000",batch1
BR0012975,1476550,2024-09-27,2465.67,15329.6,jessica.sanches@gobravo.com.br,3266,32.46%,-0.7869481265,jessica.sanches@gobravo.com.br,Santander,2024-04-01,liquidation_structured_payment,Próprio Credor,Cartão de crédito,Portal Santander,batch1
BR0012203,1526168,2024-09-26,2433.12,7674,,3827.89,57.32%,-0.5011871254,beatriz.moraes@gobravo.com.br,Bradesco,2024-03-01,paid,Outro Credor,,"Cliente autorizou a quitação da divida acima do valor projetado - tem 6 meses de programa e é a primeira quitação - Contrato: CARTÃO 4096.XXXX.XXXX.1365 - VISA FACIL Saldo Devedor: R$9.354,72 - Concilig",batch1
BR0015644,1547765,2024-09-26,498.74,984.15,,383.82,-23.04%,-0.6099984758,murilo.coelho@gobravo.com.br,Itaú,2024-06-12,paid,Próprio Credor,Crédito pessoal,"Dívida atualizada via portal do credor
SOB MEDIDA COMP ATRASO LONGO
3021648146",batch1
BR0015644,1547764,2024-09-26,442.67,873.49,,100.37,-77.33%,-0.8850931321,murilo.coelho@gobravo.com.br,Itaú,2024-06-12,paid,Próprio Credor,Crédito pessoal,"Dívida atualizada via portal do credor
SOB MEDIDA CART COMPOSICAO
3021648153",batch1
BR0015644,1547766,2024-09-26,1793.75,5003.11,matheus.adalberto@gobravo.com.br,4669.56,160.32%,-0.06666853217,murilo.coelho@gobravo.com.br,Bradescard,2024-06-12,negotiation,Quero Quitar,Cartão de crédito,"Dívida atualizada via portal do credor
Contrato: 21125201964689 
Descrição: LAV 14KG ELECTROLUX LEJ14 127V BCO",batch1
BR0015719,1548348,2024-09-25,404.48,598.61,,436.99,8.04%,-0.2699921485,jessica.sanches@gobravo.com.br,Nubank,2024-06-20,paid,Próprio Credor,Cartão de crédito,Com ajuda do cliente,batch1
BR0013717,1656664,2024-09-25,817.2,1816,,953.16,16.64%,-0.4751321586,beatriz.moraes@gobravo.com.br,Itaú,2024-05-07,paid_portfolio_payment,Próprio Credor,,Atualização para quitação - SOB MEDIDA CREDI EM DIA DCR-PF 599161718	,batch1
BR0013717,1656666,2024-09-25,1956.6,4348,,2282.4,16.65%,-0.4750689972,beatriz.moraes@gobravo.com.br,Itaú,2024-05-07,paid_portfolio_payment,Próprio Credor,,Atualização para quitação - SOB MEDIDA COMP ATRASO LONGO 518565544	,batch1
BR0013717,1656667,2024-09-25,1925.4,6418,,3369.48,75.00%,-0.4749953256,beatriz.moraes@gobravo.com.br,Itaú,2024-05-07,paid_portfolio_payment,Próprio Credor,,atualização para quitação - SOB MEDIDA COMP ATRASO LONGO 112888870	,batch1
BR0010167,1401345,2024-09-25,556.45,898.38,,182.81,-67.15%,-0.7965114985,murilo.coelho@gobravo.com.br,WILL,2024-01-02,paid_portfolio_payment,Próprio Credor,Cartão de crédito,Portifólio - Dívida atualizada via portal do credor,batch1
BR0016424,1572208,2024-09-25,620.76,1633.58,beatriz.moraes@gobravo.com.br,1510.81,143.38%,-0.07515395634,jessica.sanches@gobravo.com.br,Pefisa,2024-07-18,negotiation,Próprio Credor,Cartão de crédito,Atualizado com ajuda do cliente,batch1
BR0013717,1656663,2024-09-25,229.95,511,,268.44,16.74%,-0.4746771037,beatriz.moraes@gobravo.com.br,Itaú,2024-05-07,paid_portfolio_payment,Próprio Credor,,Atualização para quitação - SOB MEDIDA COMP ATRASO LONGO 412627937	,batch1
BR0010167,1401343,2024-09-25,238.47,385.02,myrella.isidoro@gobravo.com.br,78.35,-67.14%,-0.7965040777,murilo.coelho@gobravo.com.br,WILL,2024-01-02,paid,Próprio Credor,Cartão de crédito,Portifólio - Dívida atualizada via portal do credor,batch1
BR0016180,1563932,2024-09-25,1423.65,2298.47,myrella.isidoro@gobravo.com.br,4128.05,189.96%,0.7959990776,jessica.sanches@gobravo.com.br,Portocred,2024-07-01,negotiation,Quero Quitar,Cartão de crédito,"Quero Quitar-Contrato:
0005329300983154003 - 07/05/2024
Descrição:
NUMERO DO CARTAO DO TITULAR - FINAL 4110",batch1
BR0003557,1162236,2024-09-25,775.85,3395.1,,924.06,19.10%,-0.7278253954,myrella.isidoro@gobravo.com.br,Hipercard,2023-03-20,paid,Quero Quitar,Cartão de crédito,"Dias em atraso:
519
Contrato:
1340247350000 - 25/04/2023
Descrição:
HIPERCARD
Valor do contrato:
R$ 8.465,10
",gap5
BR0014742,1528724,2024-09-24,2700.13,10800.51,,1057.62,-60.83%,-0.9020768464,matheus.adalberto@gobravo.com.br,Portocred,2024-06-01,paid_portfolio_payment,Próprio Credor,Crédito pessoal,"credor entrou em contato com a cliente, divida unificada em portifolio confrome informação do credor ",batch1
BR0013717,1516520,2024-09-24,1684.79,11231.96,,5163.62,206.48%,-0.54027436,beatriz.moraes@gobravo.com.br,Santander,2024-05-07,paid_portfolio_payment,Próprio Credor,Cartão de crédito,"PORTIFÓLIO - SANTANDER BLACK VISA INFINITE R$ 11.170,45 Contrato 845815353992 | SANTANDER ELITE PLATINUM MC R$ 3.871,53 Contrato 845815619302	",batch1
BR0005648,1280876,2024-09-24,281.7,1058.86,,190.5,-32.37%,-0.8200895302,murilo.coelho@gobravo.com.br,Inter,2023-08-08,paid_portfolio_payment,Próprio Credor,Cartão de crédito,"PORTIFÓLIO- Contrato: 2306500014834569233 Vencimento original: 15/08/2023 Valor original: R$ 3.618,35",batch1
BR0010263,1400692,2024-09-24,3583.72,5149.58,,4044.92,12.87%,-0.2145145818,antonio.neto@gobravo.com.br,Nubank,2024-01-05,paid,Acordo Certo,Cartão de crédito,Cartão de Crédito Contrato: 7681792772428614745	,batch1
BR0005919,1287278,2024-09-24,1773.79,6919.92,,1500,-15.44%,-0.7832344883,myrella.isidoro@gobravo.com.br,Itaú,2023-08-15,paid,Próprio Credor,Cartão de crédito,TITULARES CARTOES DE CREDITO 1248609900000	,batch1
